from_phoneme,to_phoneme,from_image,to_image,from_landmarks,to_landmarks,anatomy,transition_type,min_frames,max_frames,recommended_frames,real_anatomical_distance,total_distance,point_count,morphing_difficulty,point_1_name,point_2_name,point_3_name,point_4_name,point_5_name,point_6_name,point_7_name,point_8_name,point_9_name,point_10_name,point_11_name,point_12_name,point_13_name,point_14_name,point_15_name,point_16_name,point_17_name,point_18_name,point_19_name,point_20_name,point_21_name,point_1_distance,point_2_distance,point_3_distance,point_4_distance,point_5_distance,point_6_distance,point_7_distance,point_8_distance,point_9_distance,point_10_distance,point_11_distance,point_12_distance,point_13_distance,point_14_distance,point_15_distance,point_16_distance,point_17_distance,point_18_distance,point_19_distance,point_20_distance,point_21_distance
ㅔ_혀,ㄲ_혀,ee.png,KNG.png,ee_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,28.17,591.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,44.78,39.81,34.54,29.02,20.62,22.85,30.53,33.53,23.02,17.09,15.26,15.0,27.31,47.3,26.0,30.46,26.93,6.71,17.49,34.01,49.24
ㅔ_혀,ㅋ_혀,ee.png,KNG.png,ee_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,28.17,591.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,44.78,39.81,34.54,29.02,20.62,22.85,30.53,33.53,23.02,17.09,15.26,15.0,27.31,47.3,26.0,30.46,26.93,6.71,17.49,34.01,49.24
ㅔ_혀,ㅇ_혀,ee.png,KNG.png,ee_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,28.17,591.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,44.78,39.81,34.54,29.02,20.62,22.85,30.53,33.53,23.02,17.09,15.26,15.0,27.31,47.3,26.0,30.46,26.93,6.71,17.49,34.01,49.24
ㅔ_혀,ㄹ_혀,ee.png,L.png,ee_manual_landmarks.json,L_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,39.44,828.23,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,43.28,31.14,39.12,50.21,55.0,56.94,54.2,47.38,42.8,41.11,44.72,41.98,41.11,28.02,9.22,25.0,48.27,43.93,34.66,19.0,31.14
ㅔ_혀,ㅁ_혀,ee.png,PM2.png,ee_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,36.21,760.41,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,10.44,15.26,36.12,47.43,49.82,52.01,49.41,53.71,56.3,56.32,52.2,47.51,47.51,33.02,13.04,13.45,25.96,26.42,28.43,25.94,20.1
ㅔ_혀,ㅂ_혀,ee.png,PM2.png,ee_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,36.21,760.41,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,10.44,15.26,36.12,47.43,49.82,52.01,49.41,53.71,56.3,56.32,52.2,47.51,47.51,33.02,13.04,13.45,25.96,26.42,28.43,25.94,20.1
ㅔ_혀,ㅃ_혀,ee.png,PM2.png,ee_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,36.21,760.41,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,10.44,15.26,36.12,47.43,49.82,52.01,49.41,53.71,56.3,56.32,52.2,47.51,47.51,33.02,13.04,13.45,25.96,26.42,28.43,25.94,20.1
ㅔ_혀,ㅍ_혀,ee.png,PM2.png,ee_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,36.21,760.41,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,10.44,15.26,36.12,47.43,49.82,52.01,49.41,53.71,56.3,56.32,52.2,47.51,47.51,33.02,13.04,13.45,25.96,26.42,28.43,25.94,20.1
ㅔ_혀,ㅅ_혀,ee.png,S.png,ee_manual_landmarks.json,S_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,26.44,555.29,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,3.61,6.32,26.25,38.6,45.22,44.69,40.31,35.36,31.4,29.07,28.64,26.57,26.0,18.03,8.6,13.6,31.58,36.22,37.12,22.02,6.08
ㅔ_혀,ㅆ_혀,ee.png,S.png,ee_manual_landmarks.json,S_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,26.44,555.29,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,3.61,6.32,26.25,38.6,45.22,44.69,40.31,35.36,31.4,29.07,28.64,26.57,26.0,18.03,8.6,13.6,31.58,36.22,37.12,22.02,6.08
ㅔ_혀,ㅅ_경구개_혀,ee.png,SH.png,ee_manual_landmarks.json,SH_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,14.45,303.48,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,8.6,11.18,14.21,16.49,13.04,14.21,13.45,10.0,11.4,6.4,12.73,14.14,17.69,7.07,13.6,13.0,16.12,17.03,21.21,25.63,26.25
ㅔ_혀,ㅆ_경구개_혀,ee.png,SH.png,ee_manual_landmarks.json,SH_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,14.45,303.48,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,8.6,11.18,14.21,16.49,13.04,14.21,13.45,10.0,11.4,6.4,12.73,14.14,17.69,7.07,13.6,13.0,16.12,17.03,21.21,25.63,26.25
ㅔ_혀,ㄴ_혀,ee.png,TN.png,ee_manual_landmarks.json,TN_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,50.62,1063.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,33.97,39.32,46.1,59.41,70.01,76.37,72.18,67.2,62.18,57.25,58.82,52.39,46.87,38.6,45.89,42.19,53.54,49.65,41.68,26.17,23.26
ㅔ_혀,ㄷ_혀,ee.png,TN.png,ee_manual_landmarks.json,TN_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,50.62,1063.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,33.97,39.32,46.1,59.41,70.01,76.37,72.18,67.2,62.18,57.25,58.82,52.39,46.87,38.6,45.89,42.19,53.54,49.65,41.68,26.17,23.26
ㅔ_혀,ㄸ_혀,ee.png,TN.png,ee_manual_landmarks.json,TN_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,50.62,1063.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,33.97,39.32,46.1,59.41,70.01,76.37,72.18,67.2,62.18,57.25,58.82,52.39,46.87,38.6,45.89,42.19,53.54,49.65,41.68,26.17,23.26
ㅔ_혀,ㅌ_혀,ee.png,TN.png,ee_manual_landmarks.json,TN_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,50.62,1063.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,33.97,39.32,46.1,59.41,70.01,76.37,72.18,67.2,62.18,57.25,58.82,52.39,46.87,38.6,45.89,42.19,53.54,49.65,41.68,26.17,23.26
ㅔ_혀,ㅎ_혀,ee.png,KNG.png,ee_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,28.17,591.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,44.78,39.81,34.54,29.02,20.62,22.85,30.53,33.53,23.02,17.09,15.26,15.0,27.31,47.3,26.0,30.46,26.93,6.71,17.49,34.01,49.24
ㅐ_혀,ㅏ_혀,ee.png,aa.png,ee_manual_landmarks.json,aa_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,36.75,771.71,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,32.56,31.14,38.95,41.87,41.87,38.21,31.38,19.65,12.53,23.32,28.6,31.76,31.89,24.17,50.49,42.76,50.8,54.08,49.34,49.04,47.3
ㅐ_혀,ㅔ_혀,ee.png,ee.png,ee_manual_landmarks.json,ee_manual_landmarks.json,tongue,vowel_to_vowel,10,15,12,0.0,0.0,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㅐ_혀,ㅓ_혀,ee.png,eo-oo.png,ee_manual_landmarks.json,eo-oo_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,28.03,588.57,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.68,29.15,31.78,32.98,34.93,31.14,31.06,29.43,29.41,26.93,27.2,24.7,22.83,20.88,12.17,18.03,20.02,36.22,33.24,31.76,34.01
ㅐ_혀,ㅣ_혀,ee.png,iiJ.png,ee_manual_landmarks.json,iiJ_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,26.77,562.12,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,8.06,7.07,5.0,10.77,10.05,15.0,25.5,31.4,39.96,45.79,44.6,50.96,54.13,64.2,10.2,13.04,13.89,20.25,30.53,39.7,22.02
ㅐ_혀,ㅡ_혀,ee.png,eui-uuW.png,ee_manual_landmarks.json,eui-uuW_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,27.6,579.5,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.27,22.0,36.06,41.05,42.01,42.11,38.0,32.25,26.93,27.2,27.02,23.85,22.36,10.77,0.0,4.47,15.81,29.0,37.12,33.53,37.7
ㅐ_혀,ㅗ_혀,ee.png,eo-oo.png,ee_manual_landmarks.json,eo-oo_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,28.03,588.57,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.68,29.15,31.78,32.98,34.93,31.14,31.06,29.43,29.41,26.93,27.2,24.7,22.83,20.88,12.17,18.03,20.02,36.22,33.24,31.76,34.01
ㅐ_혀,ㅜ_혀,ee.png,eui-uuW.png,ee_manual_landmarks.json,eui-uuW_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,27.6,579.5,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.27,22.0,36.06,41.05,42.01,42.11,38.0,32.25,26.93,27.2,27.02,23.85,22.36,10.77,0.0,4.47,15.81,29.0,37.12,33.53,37.7
ㅐ_혀,ㅟ_혀,ee.png,iiJ.png,ee_manual_landmarks.json,iiJ_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,26.77,562.12,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,8.06,7.07,5.0,10.77,10.05,15.0,25.5,31.4,39.96,45.79,44.6,50.96,54.13,64.2,10.2,13.04,13.89,20.25,30.53,39.7,22.02
ㅐ_혀,ㅚ_혀,ee.png,ee.png,ee_manual_landmarks.json,ee_manual_landmarks.json,tongue,vowel_to_vowel,10,15,12,0.0,0.0,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㅐ_혀,ㅈ_혀,ee.png,J.png,ee_manual_landmarks.json,J_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,22.45,471.53,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,7.28,12.04,13.6,13.6,13.6,20.62,25.63,26.0,30.02,30.02,33.0,33.02,39.05,40.26,8.06,14.21,29.0,28.28,28.6,19.31,6.32
ㅐ_혀,ㅉ_혀,ee.png,J.png,ee_manual_landmarks.json,J_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,22.45,471.53,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,7.28,12.04,13.6,13.6,13.6,20.62,25.63,26.0,30.02,30.02,33.0,33.02,39.05,40.26,8.06,14.21,29.0,28.28,28.6,19.31,6.32
ㅐ_혀,ㅊ_혀,ee.png,J.png,ee_manual_landmarks.json,J_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,22.45,471.53,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,7.28,12.04,13.6,13.6,13.6,20.62,25.63,26.0,30.02,30.02,33.0,33.02,39.05,40.26,8.06,14.21,29.0,28.28,28.6,19.31,6.32
ㅐ_혀,ㄱ_혀,ee.png,KNG.png,ee_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,28.17,591.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,44.78,39.81,34.54,29.02,20.62,22.85,30.53,33.53,23.02,17.09,15.26,15.0,27.31,47.3,26.0,30.46,26.93,6.71,17.49,34.01,49.24
ㅐ_혀,ㄲ_혀,ee.png,KNG.png,ee_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,28.17,591.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,44.78,39.81,34.54,29.02,20.62,22.85,30.53,33.53,23.02,17.09,15.26,15.0,27.31,47.3,26.0,30.46,26.93,6.71,17.49,34.01,49.24
ㅐ_혀,ㅋ_혀,ee.png,KNG.png,ee_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,28.17,591.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,44.78,39.81,34.54,29.02,20.62,22.85,30.53,33.53,23.02,17.09,15.26,15.0,27.31,47.3,26.0,30.46,26.93,6.71,17.49,34.01,49.24
ㅐ_혀,ㅇ_혀,ee.png,KNG.png,ee_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,28.17,591.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,44.78,39.81,34.54,29.02,20.62,22.85,30.53,33.53,23.02,17.09,15.26,15.0,27.31,47.3,26.0,30.46,26.93,6.71,17.49,34.01,49.24
ㅐ_혀,ㄹ_혀,ee.png,L.png,ee_manual_landmarks.json,L_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,39.44,828.23,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,43.28,31.14,39.12,50.21,55.0,56.94,54.2,47.38,42.8,41.11,44.72,41.98,41.11,28.02,9.22,25.0,48.27,43.93,34.66,19.0,31.14
ㅐ_혀,ㅁ_혀,ee.png,PM2.png,ee_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,36.21,760.41,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,10.44,15.26,36.12,47.43,49.82,52.01,49.41,53.71,56.3,56.32,52.2,47.51,47.51,33.02,13.04,13.45,25.96,26.42,28.43,25.94,20.1
ㅐ_혀,ㅂ_혀,ee.png,PM2.png,ee_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,36.21,760.41,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,10.44,15.26,36.12,47.43,49.82,52.01,49.41,53.71,56.3,56.32,52.2,47.51,47.51,33.02,13.04,13.45,25.96,26.42,28.43,25.94,20.1
ㅐ_혀,ㅃ_혀,ee.png,PM2.png,ee_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,36.21,760.41,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,10.44,15.26,36.12,47.43,49.82,52.01,49.41,53.71,56.3,56.32,52.2,47.51,47.51,33.02,13.04,13.45,25.96,26.42,28.43,25.94,20.1
ㅐ_혀,ㅍ_혀,ee.png,PM2.png,ee_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,36.21,760.41,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,10.44,15.26,36.12,47.43,49.82,52.01,49.41,53.71,56.3,56.32,52.2,47.51,47.51,33.02,13.04,13.45,25.96,26.42,28.43,25.94,20.1
ㅐ_혀,ㅅ_혀,ee.png,S.png,ee_manual_landmarks.json,S_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,26.44,555.29,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,3.61,6.32,26.25,38.6,45.22,44.69,40.31,35.36,31.4,29.07,28.64,26.57,26.0,18.03,8.6,13.6,31.58,36.22,37.12,22.02,6.08
ㅐ_혀,ㅆ_혀,ee.png,S.png,ee_manual_landmarks.json,S_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,26.44,555.29,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,3.61,6.32,26.25,38.6,45.22,44.69,40.31,35.36,31.4,29.07,28.64,26.57,26.0,18.03,8.6,13.6,31.58,36.22,37.12,22.02,6.08
ㅐ_혀,ㅅ_경구개_혀,ee.png,SH.png,ee_manual_landmarks.json,SH_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,14.45,303.48,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,8.6,11.18,14.21,16.49,13.04,14.21,13.45,10.0,11.4,6.4,12.73,14.14,17.69,7.07,13.6,13.0,16.12,17.03,21.21,25.63,26.25
ㅐ_혀,ㅆ_경구개_혀,ee.png,SH.png,ee_manual_landmarks.json,SH_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,14.45,303.48,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,8.6,11.18,14.21,16.49,13.04,14.21,13.45,10.0,11.4,6.4,12.73,14.14,17.69,7.07,13.6,13.0,16.12,17.03,21.21,25.63,26.25
ㅐ_혀,ㄴ_혀,ee.png,TN.png,ee_manual_landmarks.json,TN_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,50.62,1063.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,33.97,39.32,46.1,59.41,70.01,76.37,72.18,67.2,62.18,57.25,58.82,52.39,46.87,38.6,45.89,42.19,53.54,49.65,41.68,26.17,23.26
