from_phoneme,to_phoneme,anatomy,point_name,from_x,from_y,to_x,to_y,distance
ㅃ_입,ㄲ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㄲ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㄲ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㄲ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㄲ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㄲ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㄲ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㄲ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㄲ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㄲ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㄲ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅋ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㅋ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㅋ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㅋ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㅋ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㅋ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㅋ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㅋ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㅋ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㅋ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㅋ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㅋ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㅋ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㅋ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㅋ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㅋ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㅋ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㅋ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㅋ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㅋ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㅋ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㅋ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅇ_입,mouth,Left_Corner_1,16,60,19,64,5.0
ㅃ_입,ㅇ_입,mouth,Upper_1,31,61,31,65,4.0
ㅃ_입,ㅇ_입,mouth,Upper_2,46,62,45,64,2.24
ㅃ_입,ㅇ_입,mouth,Upper_3,60,62,63,61,3.16
ㅃ_입,ㅇ_입,mouth,Upper_4,72,65,80,61,8.94
ㅃ_입,ㅇ_입,mouth,Upper_5,89,68,99,64,10.77
ㅃ_입,ㅇ_입,mouth,Upper_6,108,68,112,62,7.21
ㅃ_입,ㅇ_입,mouth,Upper_7,125,65,127,60,5.39
ㅃ_입,ㅇ_입,mouth,Upper_8,140,63,143,61,3.61
ㅃ_입,ㅇ_입,mouth,Upper_9,157,64,159,60,4.47
ㅃ_입,ㅇ_입,mouth,Upper_10,178,64,170,63,8.06
ㅃ_입,ㅇ_입,mouth,Right_Corner_1,189,62,182,63,7.07
ㅃ_입,ㅇ_입,mouth,Lower_1,169,67,159,69,10.2
ㅃ_입,ㅇ_입,mouth,Lower_2,147,69,143,74,6.4
ㅃ_입,ㅇ_입,mouth,Lower_3,130,71,131,78,7.07
ㅃ_입,ㅇ_입,mouth,Lower_4,115,72,117,78,6.32
ㅃ_입,ㅇ_입,mouth,Lower_5,96,73,99,80,7.62
ㅃ_입,ㅇ_입,mouth,Lower_6,77,69,82,76,8.6
ㅃ_입,ㅇ_입,mouth,Lower_7,62,67,67,73,7.81
ㅃ_입,ㅇ_입,mouth,Lower_8,49,67,54,70,5.83
ㅃ_입,ㅇ_입,mouth,Lower_9,37,66,37,68,2.0
ㅃ_입,ㅇ_입,mouth,Lower_10,28,64,28,67,3.0
ㅃ_입,ㄹ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㄹ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㄹ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㄹ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㄹ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㄹ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㄹ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㄹ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㄹ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㄹ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㄹ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㄹ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㄹ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㄹ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㄹ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㄹ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㄹ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㄹ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㄹ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㄹ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㄹ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㄹ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅁ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㅁ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㅁ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㅁ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㅁ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㅁ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㅁ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㅁ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㅁ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㅁ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㅁ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㅁ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㅁ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㅁ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㅁ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㅁ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㅁ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㅁ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㅁ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㅁ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㅁ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㅁ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅂ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㅂ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㅂ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㅂ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㅂ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㅂ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㅂ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㅂ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㅂ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㅂ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㅂ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㅂ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㅂ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㅂ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㅂ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㅂ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㅂ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㅂ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㅂ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㅂ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㅂ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㅂ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅍ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㅍ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㅍ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㅍ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㅍ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㅍ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㅍ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㅍ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㅍ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㅍ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㅍ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㅍ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㅍ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㅍ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㅍ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㅍ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㅍ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㅍ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㅍ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㅍ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㅍ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㅍ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅅ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㅅ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㅅ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㅅ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㅅ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㅅ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㅅ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㅅ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㅅ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㅅ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㅅ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㅅ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㅅ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㅅ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㅅ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㅅ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㅅ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㅅ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㅅ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㅅ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㅅ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㅅ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅆ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㅆ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㅆ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㅆ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㅆ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㅆ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㅆ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㅆ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㅆ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㅆ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㅆ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㅆ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㅆ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㅆ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㅆ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㅆ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㅆ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㅆ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㅆ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㅆ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㅆ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㅆ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㅅ_경구개_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㅆ_경구개_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㄴ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㄴ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㄴ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㄴ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㄴ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㄴ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㄴ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㄴ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㄴ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㄴ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㄴ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㄴ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㄴ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㄴ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㄴ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㄴ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㄴ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㄴ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㄴ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㄴ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㄴ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㄴ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㄷ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㄷ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㄷ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㄷ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㄷ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㄷ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㄷ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㄷ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㄷ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㄷ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㄷ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㄷ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㄷ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㄷ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㄷ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㄷ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㄷ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㄷ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㄷ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㄷ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㄷ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㄷ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㄸ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㄸ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㄸ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㄸ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㄸ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㄸ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㄸ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㄸ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㄸ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㄸ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㄸ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㄸ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㄸ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㄸ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㄸ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㄸ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㄸ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㄸ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㄸ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㄸ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㄸ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㄸ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅌ_입,mouth,Left_Corner_1,16,60,16,60,0.0
ㅃ_입,ㅌ_입,mouth,Upper_1,31,61,31,61,0.0
ㅃ_입,ㅌ_입,mouth,Upper_2,46,62,46,62,0.0
ㅃ_입,ㅌ_입,mouth,Upper_3,60,62,60,62,0.0
ㅃ_입,ㅌ_입,mouth,Upper_4,72,65,72,65,0.0
ㅃ_입,ㅌ_입,mouth,Upper_5,89,68,89,68,0.0
ㅃ_입,ㅌ_입,mouth,Upper_6,108,68,108,68,0.0
ㅃ_입,ㅌ_입,mouth,Upper_7,125,65,125,65,0.0
ㅃ_입,ㅌ_입,mouth,Upper_8,140,63,140,63,0.0
ㅃ_입,ㅌ_입,mouth,Upper_9,157,64,157,64,0.0
ㅃ_입,ㅌ_입,mouth,Upper_10,178,64,178,64,0.0
ㅃ_입,ㅌ_입,mouth,Right_Corner_1,189,62,189,62,0.0
ㅃ_입,ㅌ_입,mouth,Lower_1,169,67,169,67,0.0
ㅃ_입,ㅌ_입,mouth,Lower_2,147,69,147,69,0.0
ㅃ_입,ㅌ_입,mouth,Lower_3,130,71,130,71,0.0
ㅃ_입,ㅌ_입,mouth,Lower_4,115,72,115,72,0.0
ㅃ_입,ㅌ_입,mouth,Lower_5,96,73,96,73,0.0
ㅃ_입,ㅌ_입,mouth,Lower_6,77,69,77,69,0.0
ㅃ_입,ㅌ_입,mouth,Lower_7,62,67,62,67,0.0
ㅃ_입,ㅌ_입,mouth,Lower_8,49,67,49,67,0.0
ㅃ_입,ㅌ_입,mouth,Lower_9,37,66,37,66,0.0
ㅃ_입,ㅌ_입,mouth,Lower_10,28,64,28,64,0.0
ㅃ_입,ㅎ_입,mouth,Left_Corner_1,16,60,19,64,5.0
ㅃ_입,ㅎ_입,mouth,Upper_1,31,61,31,65,4.0
ㅃ_입,ㅎ_입,mouth,Upper_2,46,62,45,64,2.24
ㅃ_입,ㅎ_입,mouth,Upper_3,60,62,63,61,3.16
ㅃ_입,ㅎ_입,mouth,Upper_4,72,65,80,61,8.94
ㅃ_입,ㅎ_입,mouth,Upper_5,89,68,99,64,10.77
ㅃ_입,ㅎ_입,mouth,Upper_6,108,68,112,62,7.21
ㅃ_입,ㅎ_입,mouth,Upper_7,125,65,127,60,5.39
ㅃ_입,ㅎ_입,mouth,Upper_8,140,63,143,61,3.61
ㅃ_입,ㅎ_입,mouth,Upper_9,157,64,159,60,4.47
ㅃ_입,ㅎ_입,mouth,Upper_10,178,64,170,63,8.06
ㅃ_입,ㅎ_입,mouth,Right_Corner_1,189,62,182,63,7.07
ㅃ_입,ㅎ_입,mouth,Lower_1,169,67,159,69,10.2
ㅃ_입,ㅎ_입,mouth,Lower_2,147,69,143,74,6.4
ㅃ_입,ㅎ_입,mouth,Lower_3,130,71,131,78,7.07
ㅃ_입,ㅎ_입,mouth,Lower_4,115,72,117,78,6.32
ㅃ_입,ㅎ_입,mouth,Lower_5,96,73,99,80,7.62
ㅃ_입,ㅎ_입,mouth,Lower_6,77,69,82,76,8.6
ㅃ_입,ㅎ_입,mouth,Lower_7,62,67,67,73,7.81
ㅃ_입,ㅎ_입,mouth,Lower_8,49,67,54,70,5.83
ㅃ_입,ㅎ_입,mouth,Lower_9,37,66,37,68,2.0
ㅃ_입,ㅎ_입,mouth,Lower_10,28,64,28,67,3.0
ㅃ_입,휴지_입,mouth,Left_Corner_1,16,60,19,64,5.0
ㅃ_입,휴지_입,mouth,Upper_1,31,61,31,65,4.0
ㅃ_입,휴지_입,mouth,Upper_2,46,62,45,64,2.24
ㅃ_입,휴지_입,mouth,Upper_3,60,62,63,61,3.16
ㅃ_입,휴지_입,mouth,Upper_4,72,65,80,61,8.94
ㅃ_입,휴지_입,mouth,Upper_5,89,68,99,64,10.77
ㅃ_입,휴지_입,mouth,Upper_6,108,68,112,62,7.21
ㅃ_입,휴지_입,mouth,Upper_7,125,65,127,60,5.39
ㅃ_입,휴지_입,mouth,Upper_8,140,63,143,61,3.61
ㅃ_입,휴지_입,mouth,Upper_9,157,64,159,60,4.47
ㅃ_입,휴지_입,mouth,Upper_10,178,64,170,63,8.06
ㅃ_입,휴지_입,mouth,Right_Corner_1,189,62,182,63,7.07
ㅃ_입,휴지_입,mouth,Lower_1,169,67,159,69,10.2
ㅃ_입,휴지_입,mouth,Lower_2,147,69,143,74,6.4
ㅃ_입,휴지_입,mouth,Lower_3,130,71,131,78,7.07
ㅃ_입,휴지_입,mouth,Lower_4,115,72,117,78,6.32
ㅃ_입,휴지_입,mouth,Lower_5,96,73,99,80,7.62
ㅃ_입,휴지_입,mouth,Lower_6,77,69,82,76,8.6
ㅃ_입,휴지_입,mouth,Lower_7,62,67,67,73,7.81
ㅃ_입,휴지_입,mouth,Lower_8,49,67,54,70,5.83
